mmsi,time,traj_id,x,y,prob
1,50.0000000000,0,6958873.5321183186,40873.5318255776,1.0000000000
1,50.0000000000,0,6958873.5321073104,40873.5318145694,1.0000000000
1,50.0000000000,0,6958873.5321039464,40873.5318112058,1.0000000000
1,50.0000000000,0,6958873.5321029183,40873.5318101780,1.0000000000
1,50.0000000000,0,6958873.5321026044,40873.5318098640,1.0000000000
1,50.0000000000,0,6958873.5321025085,40873.5318097680,1.0000000000
1,50.0000000000,0,6958873.5321024796,40873.5318097387,1.0000000000
1,50.0000000000,0,6958873.5321024703,40873.5318097297,1.0000000000
1,50.0000000000,0,6958873.5321024675,40873.5318097270,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097262,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097259,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097258,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097258,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097258,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097258,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097258,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097258,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097258,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097258,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097258,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097258,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097258,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097258,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097258,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097258,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097258,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097258,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097258,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097258,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097258,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097258,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097258,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097258,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097258,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097258,1.0000000000
1,50.0000000000,0,6958873.5321024666,40873.5318097258,1.0000000000
1,55.0000000000,0,6959226.5213499237,41225.9427786656,1.0000000000
1,55.0000000000,0,6959220.9928585812,41221.3584911311,1.0000000000
1,55.0000000000,0,6959215.9213778395,41216.2732190816,1.0000000000
1,55.0000000000,0,6959210.8640638581,41211.1738579433,1.0000000000
1,55.0000000000,0,6959205.8046977203,41206.0765328591,1.0000000000
1,55.0000000000,0,6959200.7430146206,41200.9815085285,1.0000000000
1,55.0000000000,0,6959195.6792811481,41195.8885219739,1.0000000000
1,55.0000000000,0,6959190.6137488056,41190.7973245889,1.0000000000
1,55.0000000000,0,6959185.5466387300,41185.7076974700,1.0000000000
1,55.0000000000,0,6959180.4781448394,41180.6194484186,1.0000000000
1,55.0000000000,0,6959175.4084371766,41175.5324087159,1.0000000000
1,55.0000000000,0,6959170.3376648556,41170.4464302656,1.0000000000
1,55.0000000000,0,6959165.2659586482,41165.3613830809,1.0000000000
1,55.0000000000,0,6959160.1934332429,41160.2771530764,1.0000000000
1,55.0000000000,0,6959155.1201892290,41155.1936401275,1.0000000000
1,55.0000000000,0,6959150.0463148328,41150.1107563653,1.0000000000
1,55.0000000000,0,6959144.9718874404,41145.0284246795,1.0000000000
1,55.0000000000,0,6959139.8969749305,41139.9465774029,1.0000000000
1,55.0000000000,0,6959134.8216368444,41134.8651551570,1.0000000000
1,55.0000000000,0,6959129.7459254125,41129.7841058377,1.0000000000
1,55.0000000000,0,6959124.6698864512,41124.7033837250,1.0000000000
1,55.0000000000,0,6959119.5935601518,41119.6229487017,1.0000000000
1,55.0000000000,0,6959114.5169817712,41114.5427655674,1.0000000000
1,55.0000000000,0,6959109.4401822407,41109.4628034360,1.0000000000
1,55.0000000000,0,6959104.3631886942,41104.3830352077,1.0000000000
1,55.0000000000,0,6959099.2860249346,41099.3034371046,1.0000000000
1,55.0000000000,0,6959094.2087118458,41094.2239882643,1.0000000000
1,55.0000000000,0,6959089.1312677469,41089.1446703819,1.0000000000
1,55.0000000000,0,6959084.0537087107,41084.0654673973,1.0000000000
1,55.0000000000,0,6959078.9760488365,41078.9863652194,1.0000000000
1,55.0000000000,0,6959073.8983004959,41073.9073514850,1.0000000000
1,55.0000000000,0,6959068.8204745408,41068.8284153471,1.0000000000
1,55.0000000000,0,6959063.7425804920,41063.7495472887,1.0000000000
1,55.0000000000,0,6959058.6646267027,41058.6707389603,1.0000000000
1,55.0000000000,0,6959053.5866205003,41053.5919830358,1.0000000000
1,55.0000000000,0,6959048.5085683148,41048.5132730881,1.0000000000
1,55.0000000000,0,6959043.4304757873,41043.4346034780,1.0000000000
1,55.0000000000,0,6959038.3523478657,41038.3559692579,1.0000000000
1,55.0000000000,0,6959033.2741888920,41033.2773660872,1.0000000000
1,55.0000000000,0,6959028.1960026752,41028.1987901577,1.0000000000
1,55.0000000000,0,6959023.1177925561,41023.1202381281,1.0000000000
1,55.0000000000,0,6959018.0395614672,41018.0417070669,1.0000000000
1,55.0000000000,0,6959012.9613119811,41012.9631944023,1.0000000000
1,55.0000000000,0,6959007.8830463542,41007.8846978778,1.0000000000
1,55.0000000000,0,6959002.8047665665,41002.8062155137,1.0000000000
1,55.0000000000,0,6958997.7264743540,40997.7277455732,1.0000000000
1,55.0000000000,0,6958992.6481712414,40992.6492865326,1.0000000000
1,55.0000000000,0,6958987.5698585659,40987.5708370547,1.0000000000
1,55.0000000000,0,6958982.4915375002,40982.4923959667,1.0000000000
1,55.0000000000,0,6958977.4132090742,40977.4139622394,1.0000000000
1,55.0000000000,0,6958972.3348741895,40972.3355349702,1.0000000000
1,55.0000000000,0,6958967.2565336395,40967.2571133667,1.0000000000
1,55.0000000000,0,6958962.1781881182,40962.1786967342,1.0000000000
1,55.0000000000,0,6958957.0998382354,40957.1002844628,1.0000000000
1,55.0000000000,0,6958952.0214845268,40952.0218760176,1.0000000000
1,55.0000000000,0,6958946.9431274608,40946.9434709294,1.0000000000
1,55.0000000000,0,6958941.8647674499,40941.8650687863,1.0000000000
1,55.0000000000,0,6958936.7864048546,40936.7866692272,1.0000000000
1,55.0000000000,0,6958931.7080399925,40931.7082719350,1.0000000000
1,55.0000000000,0,6958926.6296731420,40926.6298766317,1.0000000000
1,55.0000000000,0,6958921.5513045462,40921.5514830734,1.0000000000
1,55.0000000000,0,6958916.4729344193,40916.4730910460,1.0000000000
1,55.0000000000,0,6958911.3945629494,40911.3947003618,1.0000000000
1,55.0000000000,0,6958906.3161903014,40906.3163108559,1.0000000000
1,55.0000000000,0,6958901.2378166197,40901.2379223839,1.0000000000
1,55.0000000000,0,6958896.1594420308,40896.1595348190,1.0000000000
1,55.0000000000,0,6958891.0810666457,40891.0811480499,1.0000000000
1,55.0000000000,0,6958886.0026905620,40886.0027619790,1.0000000000
1,55.0000000000,0,6958880.9243138665,40880.9243765206,1.0000000000
1,55.0000000000,0,6958875.8459366336,40875.8459915996,1.0000000000
1,55.0000000000,0,6958874.2942101127,40874.2942630178,1.0000000000
